timestamp,event,model,prompt_tokens,output_tokens,total_tokens,req_stocks,resp_stocks,req_posts,req_chars,body_ok,body_fail,cache_hit,cache_miss,posts_dropped,noise_only_stocks
2026-07-29 15:13:39,batch_call,gemini-2.5-flash-lite,3466,745,4211,8,8,229,5492,,,,,,
2026-07-29 15:23:56,run_summary,,,,,,,,,0,100,,,,
2026-07-29 15:23:58,cache_summary,,,,,,,,,,,6,14,22,0
2026-07-29 15:24:01,batch_call,gemini-2.5-flash-lite,4170,881,5051,10,10,285,6539,,,,,,
2026-07-29 15:24:03,batch_call,gemini-2.5-flash-lite,2064,399,2463,4,4,113,3509,,,,,,
2026-07-29 15:33:37,run_summary,,,,,,,,,0,100,,,,
2026-07-29 15:33:39,cache_summary,,,,,,,,,,,7,13,25,0
2026-07-29 15:33:43,batch_call,gemini-2.5-flash-lite,4343,897,5240,10,10,280,6815,,,,,,
2026-07-29 15:33:44,batch_call,gemini-2.5-flash-lite,1614,265,1879,3,3,85,2813,,,,,,
2026-07-30 09:01:53,run_summary,,,,,,,,,0,5,,,,
2026-07-30 09:01:57,cache_summary,,,,,,,,,,,0,1,5,0
2026-07-30 09:01:57,batch_call,gemini-2.5-flash-lite,798,92,892,1,1,25,1604,,,,,,
2026-07-30 09:02:07,batch_call,gemini-2.5-flash-lite,232,83,315,,,,502,,,,,,
2026-07-30 09:05:53,batch_call,gemini-2.5-flash,459,345,3852,,,,721,,,,,,
2026-07-30 09:12:17,run_summary,,,,,,,,,0,45,,,,
2026-07-30 09:12:21,cache_summary,,,,,,,,,,,0,9,18,0
2026-07-30 09:12:24,batch_call,gemini-2.5-flash-lite,3737,902,4639,9,9,252,5863,,,,,,
2026-07-30 09:22:19,run_summary,,,,,,,,,0,45,,,,
2026-07-30 09:22:22,cache_summary,,,,,,,,,,,2,7,11,0
2026-07-30 09:22:25,batch_call,gemini-2.5-flash-lite,3072,649,3721,7,7,199,4898,,,,,,
2026-07-30 09:32:29,run_summary,,,,,,,,,0,55,,,,
2026-07-30 09:32:32,cache_summary,,,,,,,,,,,0,11,20,0
2026-07-30 09:32:37,batch_call,gemini-2.5-flash-lite,3999,971,4970,10,10,281,6239,,,,,,
2026-07-30 09:32:38,batch_call,gemini-2.5-flash-lite,960,101,1061,1,1,29,1846,,,,,,
2026-07-30 09:42:48,run_summary,,,,,,,,,0,75,,,,
2026-07-30 09:42:51,cache_summary,,,,,,,,,,,3,12,28,0
2026-07-30 09:42:56,batch_call,gemini-2.5-flash-lite,3880,1064,4944,10,10,274,6067,,,,,,
2026-07-30 09:42:58,batch_call,gemini-2.5-flash-lite,1230,207,1437,2,2,58,2281,,,,,,
2026-07-30 10:02:39,run_summary,,,,,,,,,0,95,,,,
2026-07-30 10:02:42,cache_summary,,,,,,,,,,,0,19,46,0
2026-07-30 10:02:49,batch_call,gemini-2.5-flash-lite,3858,921,4779,10,10,281,6087,,,,,,
2026-07-30 10:02:53,batch_call,gemini-2.5-flash-lite,3575,1033,4608,9,9,243,5626,,,,,,
2026-07-30 10:03:10,batch_call,gemini-2.5-flash-lite,235,74,309,,,,504,,,,,,
2026-07-30 10:07:29,batch_call,gemini-2.5-flash,401,253,2401,,,,645,,,,,,
2026-07-30 10:07:35,batch_call,gemini-2.5-flash,392,246,1577,,,,624,,,,,,
2026-07-30 10:13:06,run_summary,,,,,,,,,0,105,,,,
2026-07-30 10:13:09,cache_summary,,,,,,,,,,,1,20,50,0
2026-07-30 10:13:13,batch_call,gemini-2.5-flash-lite,3952,818,4770,10,10,279,6184,,,,,,
2026-07-30 10:13:18,batch_call,gemini-2.5-flash-lite,3865,918,4783,10,10,271,6026,,,,,,
2026-07-30 10:22:58,run_summary,,,,,,,,,0,110,,,,
2026-07-30 10:23:01,cache_summary,,,,,,,,,,,2,20,48,0
2026-07-30 10:23:05,batch_call,gemini-2.5-flash-lite,3950,933,4883,10,10,280,6152,,,,,,
2026-07-30 10:23:09,batch_call,gemini-2.5-flash-lite,3825,971,4796,10,10,272,6002,,,,,,
2026-07-30 10:33:11,run_summary,,,,,,,,,0,110,,,,
2026-07-30 10:33:14,cache_summary,,,,,,,,,,,3,19,44,0
2026-07-30 10:33:19,batch_call,gemini-2.5-flash-lite,3900,952,4852,10,10,279,6117,,,,,,
2026-07-30 10:33:22,batch_call,gemini-2.5-flash-lite,3466,803,4269,9,9,247,5437,,,,,,
2026-07-30 10:43:22,run_summary,,,,,,,,,0,110,,,,
2026-07-30 10:43:26,cache_summary,,,,,,,,,,,5,17,35,0
2026-07-30 10:43:29,batch_call,gemini-2.5-flash-lite,3903,931,4834,10,10,280,6122,,,,,,
2026-07-30 10:43:31,batch_call,gemini-2.5-flash-lite,2948,562,3510,7,7,195,4700,,,,,,
2026-07-30 10:53:31,run_summary,,,,,,,,,0,110,,,,
2026-07-30 10:53:35,cache_summary,,,,,,,,,,,4,18,43,0
2026-07-30 10:53:38,batch_call,gemini-2.5-flash-lite,3841,947,4788,10,10,280,6081,,,,,,
2026-07-30 10:53:41,batch_call,gemini-2.5-flash-lite,3183,759,3942,8,8,217,5066,,,,,,
2026-07-30 11:03:08,run_summary,,,,,,,,,0,65,,,,
2026-07-30 11:03:11,cache_summary,,,,,,,,,,,2,11,20,0
2026-07-30 11:03:15,batch_call,gemini-2.5-flash-lite,4007,1038,5045,10,10,280,6284,,,,,,
2026-07-30 11:03:15,batch_call,gemini-2.5-flash-lite,892,95,987,1,1,30,1758,,,,,,
2026-07-30 11:03:32,batch_call,gemini-2.5-flash-lite,235,80,315,,,,506,,,,,,
2026-07-30 11:08:15,batch_call,gemini-2.5-flash,432,236,1988,,,,694,,,,,,
2026-07-30 11:08:28,batch_call,gemini-2.5-flash,416,269,3049,,,,665,,,,,,
2026-07-30 11:13:13,run_summary,,,,,,,,,0,70,,,,
2026-07-30 11:13:16,cache_summary,,,,,,,,,,,3,11,27,0
2026-07-30 11:13:20,batch_call,gemini-2.5-flash-lite,3885,912,4797,10,10,274,6144,,,,,,
2026-07-30 11:13:21,batch_call,gemini-2.5-flash-lite,963,104,1067,1,1,29,1845,,,,,,
2026-07-30 11:23:04,run_summary,,,,,,,,,0,75,,,,
2026-07-30 11:23:07,cache_summary,,,,,,,,,,,2,13,19,0
2026-07-30 11:23:11,batch_call,gemini-2.5-flash-lite,3923,1143,5066,10,10,285,6210,,,,,,
2026-07-30 11:23:13,batch_call,gemini-2.5-flash-lite,1538,276,1814,3,3,86,2682,,,,,,
2026-07-30 11:32:47,run_summary,,,,,,,,,0,80,,,,
2026-07-30 11:32:50,cache_summary,,,,,,,,,,,7,9,16,0
2026-07-30 11:32:54,batch_call,gemini-2.5-flash-lite,3622,1042,4664,9,9,254,5719,,,,,,
2026-07-30 11:43:13,run_summary,,,,,,,,,0,80,,,,
2026-07-30 11:43:16,cache_summary,,,,,,,,,,,5,11,25,0
2026-07-30 11:43:20,batch_call,gemini-2.5-flash-lite,3964,999,4963,10,10,275,6203,,,,,,
2026-07-30 11:43:21,batch_call,gemini-2.5-flash-lite,889,92,981,1,1,30,1760,,,,,,
2026-07-30 12:03:12,run_summary,,,,,,,,,0,80,,,,
2026-07-30 12:03:15,cache_summary,,,,,,,,,,,0,16,34,0
2026-07-30 12:03:18,batch_call,gemini-2.5-flash-lite,3979,782,4761,10,10,282,6233,,,,,,
2026-07-30 12:03:22,batch_call,gemini-2.5-flash-lite,2635,541,3176,6,6,164,4300,,,,,,
2026-07-30 12:03:43,batch_call,gemini-2.5-flash-lite,236,77,313,,,,506,,,,,,
2026-07-30 12:08:04,batch_call,gemini-2.5-flash,434,278,2197,,,,662,,,,,,
2026-07-30 12:08:14,batch_call,gemini-2.5-flash,397,248,2313,,,,632,,,,,,
2026-07-30 12:13:12,run_summary,,,,,,,,,0,80,,,,
2026-07-30 12:13:15,cache_summary,,,,,,,,,,,4,12,33,0
2026-07-30 12:13:18,batch_call,gemini-2.5-flash-lite,3911,970,4881,10,10,275,6163,,,,,,
2026-07-30 12:13:19,batch_call,gemini-2.5-flash-lite,1176,194,1372,2,2,52,2192,,,,,,
2026-07-30 12:23:03,run_summary,,,,,,,,,0,85,,,,
2026-07-30 12:23:07,cache_summary,,,,,,,,,,,10,7,11,0
2026-07-30 12:23:10,batch_call,gemini-2.5-flash-lite,3211,679,3890,7,7,199,5151,,,,,,
2026-07-30 12:32:55,run_summary,,,,,,,,,0,85,,,,
2026-07-30 12:32:58,cache_summary,,,,,,,,,,,4,13,29,0
2026-07-30 12:33:02,batch_call,gemini-2.5-flash-lite,3984,881,4865,10,10,275,6234,,,,,,
2026-07-30 12:33:03,batch_call,gemini-2.5-flash-lite,1562,303,1865,3,3,86,2745,,,,,,
2026-07-30 12:43:13,run_summary,,,,,,,,,0,100,,,,
2026-07-30 12:43:16,cache_summary,,,,,,,,,,,6,14,33,0
2026-07-30 12:43:21,batch_call,gemini-2.5-flash-lite,3946,998,4944,10,10,275,6178,,,,,,
2026-07-30 12:43:23,batch_call,gemini-2.5-flash-lite,1916,422,2338,4,4,112,3261,,,,,,
2026-07-30 12:53:11,run_summary,,,,,,,,,0,100,,,,
2026-07-30 12:53:14,cache_summary,,,,,,,,,,,8,12,24,0
2026-07-30 12:53:18,batch_call,gemini-2.5-flash-lite,3965,1072,5037,10,10,280,6151,,,,,,
2026-07-30 12:53:19,batch_call,gemini-2.5-flash-lite,1238,216,1456,2,2,56,2268,,,,,,
2026-07-30 13:03:24,run_summary,,,,,,,,,0,100,,,,
2026-07-30 13:03:27,cache_summary,,,,,,,,,,,9,11,20,0
2026-07-30 13:03:31,batch_call,gemini-2.5-flash-lite,4137,736,4873,10,10,281,6488,,,,,,
2026-07-30 13:03:31,batch_call,gemini-2.5-flash-lite,901,83,984,1,1,29,1791,,,,,,
2026-07-30 13:03:51,batch_call,gemini-2.5-flash-lite,233,65,300,,,,500,,,,,,
2026-07-30 13:07:13,batch_call,gemini-2.5-flash,447,290,1599,,,,715,,,,,,
2026-07-30 13:07:25,batch_call,gemini-2.5-flash,444,250,2676,,,,708,,,,,,
2026-07-30 13:13:12,run_summary,,,,,,,,,0,100,,,,
2026-07-30 13:13:16,cache_summary,,,,,,,,,,,7,13,29,0
2026-07-30 13:13:20,batch_call,gemini-2.5-flash-lite,4085,979,5064,10,10,276,6407,,,,,,
2026-07-30 13:13:21,batch_call,gemini-2.5-flash-lite,1572,290,1862,3,3,85,2767,,,,,,
2026-07-30 13:23:00,run_summary,,,,,,,,,0,100,,,,
2026-07-30 13:23:03,cache_summary,,,,,,,,,,,8,12,23,0
2026-07-30 13:23:06,batch_call,gemini-2.5-flash-lite,4151,873,5024,10,10,280,6547,,,,,,
2026-07-30 13:23:08,batch_call,gemini-2.5-flash-lite,1206,220,1428,2,2,57,2224,,,,,,
2026-07-30 13:33:40,run_summary,,,,,,,,,0,95,,,,
2026-07-30 13:33:43,cache_summary,,,,,,,,,,,7,12,21,0
2026-07-30 13:33:47,batch_call,gemini-2.5-flash-lite,4170,751,4921,10,10,282,6567,,,,,,
2026-07-30 13:33:49,batch_call,gemini-2.5-flash-lite,1284,181,1465,2,2,57,2306,,,,,,
2026-07-30 13:43:35,run_summary,,,,,,,,,0,100,,,,
2026-07-30 13:43:38,cache_summary,,,,,,,,,,,7,13,27,0
2026-07-30 13:43:42,batch_call,gemini-2.5-flash-lite,4012,872,4884,10,10,279,6334,,,,,,
2026-07-30 13:43:43,batch_call,gemini-2.5-flash-lite,1576,274,1850,3,3,84,2757,,,,,,
2026-07-30 13:53:36,run_summary,,,,,,,,,0,100,,,,
2026-07-30 13:53:39,cache_summary,,,,,,,,,,,5,15,33,0
2026-07-30 13:53:42,batch_call,gemini-2.5-flash-lite,4024,846,4870,10,10,278,6335,,,,,,
2026-07-30 13:53:45,batch_call,gemini-2.5-flash-lite,2375,509,2884,5,5,139,3953,,,,,,
2026-07-30 14:03:27,run_summary,,,,,,,,,0,65,,,,
2026-07-30 14:03:30,cache_summary,,,,,,,,,,,4,9,19,0
2026-07-30 14:03:34,batch_call,gemini-2.5-flash-lite,3733,851,4584,9,9,251,5922,,,,,,
2026-07-30 14:03:53,batch_call,gemini-2.5-flash-lite,232,59,291,,,,499,,,,,,
2026-07-30 14:08:10,batch_call,gemini-2.5-flash,431,209,1662,,,,676,,,,,,
2026-07-30 14:08:23,batch_call,gemini-2.5-flash,453,223,2855,,,,712,,,,,,
2026-07-30 14:13:19,run_summary,,,,,,,,,0,65,,,,
2026-07-30 14:13:22,cache_summary,,,,,,,,,,,5,8,21,0
2026-07-30 14:13:25,batch_call,gemini-2.5-flash-lite,3488,617,4105,8,8,219,5529,,,,,,
2026-07-30 14:23:12,run_summary,,,,,,,,,0,70,,,,
2026-07-30 14:23:16,cache_summary,,,,,,,,,,,5,9,25,0
2026-07-30 14:23:18,batch_call,gemini-2.5-flash-lite,3709,696,4405,9,9,245,5869,,,,,,
2026-07-30 14:33:32,run_summary,,,,,,,,,0,70,,,,
2026-07-30 14:33:35,cache_summary,,,,,,,,,,,10,4,6,0
2026-07-30 14:33:37,batch_call,gemini-2.5-flash-lite,2083,400,2483,4,4,114,3505,,,,,,
2026-07-30 14:43:27,run_summary,,,,,,,,,0,70,,,,
2026-07-30 14:43:30,cache_summary,,,,,,,,,,,5,9,17,0
2026-07-30 14:43:34,batch_call,gemini-2.5-flash-lite,3868,803,4671,9,9,253,6109,,,,,,
2026-07-30 14:53:30,run_summary,,,,,,,,,0,70,,,,
2026-07-30 14:53:33,cache_summary,,,,,,,,,,,8,6,10,0
2026-07-30 14:53:35,batch_call,gemini-2.5-flash-lite,2740,517,3257,6,6,170,4464,,,,,,
2026-07-30 15:03:39,run_summary,,,,,,,,,0,75,,,,
2026-07-30 15:03:42,cache_summary,,,,,,,,,,,3,12,28,0
2026-07-30 15:03:47,batch_call,gemini-2.5-flash-lite,4100,865,4965,10,10,275,6479,,,,,,
2026-07-30 15:03:48,batch_call,gemini-2.5-flash-lite,1281,215,1496,2,2,57,2330,,,,,,
2026-07-30 15:08:38,batch_call,gemini-2.5-flash,417,252,2528,,,,674,,,,,,
2026-07-30 15:08:46,batch_call,gemini-2.5-flash,400,236,1810,,,,632,,,,,,
2026-07-30 15:13:17,run_summary,,,,,,,,,0,75,,,,
2026-07-30 15:13:20,cache_summary,,,,,,,,,,,9,6,8,0
2026-07-30 15:13:23,batch_call,gemini-2.5-flash-lite,2853,501,3354,6,6,172,4647,,,,,,
2026-07-30 15:23:10,run_summary,,,,,,,,,0,75,,,,
2026-07-30 15:23:13,cache_summary,,,,,,,,,,,5,10,26,0
2026-07-30 15:23:17,batch_call,gemini-2.5-flash-lite,4043,965,5008,10,10,274,6306,,,,,,
2026-07-30 15:33:32,run_summary,,,,,,,,,0,75,,,,
2026-07-30 15:33:35,cache_summary,,,,,,,,,,,4,11,25,0
2026-07-30 15:33:41,batch_call,gemini-2.5-flash-lite,4119,1109,5228,10,10,278,6437,,,,,,
2026-07-30 15:33:42,batch_call,gemini-2.5-flash-lite,895,101,996,1,1,27,1768,,,,,,
2026-07-31 09:01:36,run_summary,,,,,,,,,0,0,,,,
2026-07-31 09:12:19,run_summary,,,,,,,,,0,45,,,,
2026-07-31 09:12:22,cache_summary,,,,,,,,,,,0,9,38,0
2026-07-31 09:12:26,batch_call,gemini-2.5-flash-lite,3471,812,4283,9,9,232,5575,,,,,,
2026-07-31 09:22:34,run_summary,,,,,,,,,0,60,,,,
2026-07-31 09:22:37,cache_summary,,,,,,,,,,,1,11,54,0
2026-07-31 09:22:41,batch_call,gemini-2.5-flash-lite,3817,953,4770,10,10,251,6043,,,,,,
2026-07-31 09:22:41,batch_call,gemini-2.5-flash-lite,847,97,944,1,1,25,1698,,,,,,
2026-07-31 09:32:40,run_summary,,,,,,,,,0,70,,,,
2026-07-31 09:32:44,cache_summary,,,,,,,,,,,0,14,59,0
2026-07-31 09:32:49,batch_call,gemini-2.5-flash-lite,3771,1286,5057,10,10,258,5993,,,,,,
2026-07-31 09:32:51,batch_call,gemini-2.5-flash-lite,1934,402,2336,4,4,103,3311,,,,,,
2026-07-31 09:43:05,run_summary,,,,,,,,,0,80,,,,
2026-07-31 09:43:08,cache_summary,,,,,,,,,,,1,15,63,0
2026-07-31 09:43:11,batch_call,gemini-2.5-flash-lite,3793,808,4601,10,10,257,5946,,,,,,
2026-07-31 09:43:13,batch_call,gemini-2.5-flash-lite,2253,497,2750,5,5,130,3716,,,,,,
2026-07-31 09:52:57,run_summary,,,,,,,,,0,85,,,,
2026-07-31 09:53:00,cache_summary,,,,,,,,,,,2,15,66,0
2026-07-31 09:53:03,batch_call,gemini-2.5-flash-lite,3832,952,4784,10,10,254,6053,,,,,,
2026-07-31 09:53:05,batch_call,gemini-2.5-flash-lite,2294,497,2791,5,5,130,3800,,,,,,
2026-07-31 10:02:47,run_summary,,,,,,,,,0,90,,,,
2026-07-31 10:02:51,cache_summary,,,,,,,,,,,1,17,73,0
2026-07-31 10:02:54,batch_call,gemini-2.5-flash-lite,3801,979,4780,10,10,250,5990,,,,,,
2026-07-31 10:02:57,batch_call,gemini-2.5-flash-lite,2967,682,3649,7,7,187,4731,,,,,,
2026-07-31 10:03:13,batch_call,gemini-2.5-flash-lite,232,80,312,,,,502,,,,,,
2026-07-31 10:07:07,batch_call,gemini-2.5-flash,454,186,1847,,,,704,,,,,,
2026-07-31 10:07:16,batch_call,gemini-2.5-flash,447,278,2217,,,,697,,,,,,
2026-07-31 10:12:58,run_summary,,,,,,,,,0,95,,,,
2026-07-31 10:13:01,cache_summary,,,,,,,,,,,0,19,69,0
2026-07-31 10:13:05,batch_call,gemini-2.5-flash-lite,3817,1092,4909,10,10,256,6044,,,,,,
2026-07-31 10:13:09,batch_call,gemini-2.5-flash-lite,3683,893,4576,9,9,245,5801,,,,,,
2026-07-31 10:23:01,run_summary,,,,,,,,,0,95,,,,
2026-07-31 10:23:04,cache_summary,,,,,,,,,,,2,17,67,0
2026-07-31 10:23:07,batch_call,gemini-2.5-flash-lite,3727,971,4698,10,10,249,5923,,,,,,
2026-07-31 10:23:10,batch_call,gemini-2.5-flash-lite,2971,670,3641,7,7,194,4772,,,,,,
2026-07-31 10:33:20,run_summary,,,,,,,,,0,95,,,,
2026-07-31 10:33:23,cache_summary,,,,,,,,,,,7,12,46,0
2026-07-31 10:33:27,batch_call,gemini-2.5-flash-lite,4010,972,4982,10,10,263,6352,,,,,,
2026-07-31 10:33:28,batch_call,gemini-2.5-flash-lite,1122,217,1339,2,2,51,2101,,,,,,
2026-07-31 10:43:01,run_summary,,,,,,,,,0,100,,,,
2026-07-31 10:43:05,cache_summary,,,,,,,,,,,3,17,57,0
2026-07-31 10:43:07,batch_call,gemini-2.5-flash-lite,3805,892,4697,10,10,257,6050,,,,,,
2026-07-31 10:43:10,batch_call,gemini-2.5-flash-lite,2972,774,3746,7,7,196,4785,,,,,,
2026-07-31 10:53:15,run_summary,,,,,,,,,0,110,,,,
2026-07-31 10:53:19,cache_summary,,,,,,,,,,,3,19,59,0
2026-07-31 10:53:22,batch_call,gemini-2.5-flash-lite,3963,888,4851,10,10,264,6293,,,,,,
2026-07-31 10:53:25,batch_call,gemini-2.5-flash-lite,3542,795,4337,9,9,247,5612,,,,,,
2026-07-31 11:02:52,run_summary,,,,,,,,,0,70,,,,
2026-07-31 11:02:55,cache_summary,,,,,,,,,,,5,9,30,0
2026-07-31 11:02:59,batch_call,gemini-2.5-flash-lite,3886,853,4739,9,9,240,6165,,,,,,
2026-07-31 11:03:16,batch_call,gemini-2.5-flash-lite,236,68,304,,,,507,,,,,,
2026-07-31 11:07:50,batch_call,gemini-2.5-flash,428,224,1667,,,,674,,,,,,
2026-07-31 11:07:58,batch_call,gemini-2.5-flash,404,228,1846,,,,656,,,,,,
2026-07-31 11:13:05,run_summary,,,,,,,,,0,75,,,,
2026-07-31 11:13:08,cache_summary,,,,,,,,,,,5,10,31,0
2026-07-31 11:13:12,batch_call,gemini-2.5-flash-lite,4217,1011,5228,10,10,269,6558,,,,,,
2026-07-31 11:23:10,run_summary,,,,,,,,,0,80,,,,
2026-07-31 11:23:13,cache_summary,,,,,,,,,,,3,13,47,0
2026-07-31 11:23:17,batch_call,gemini-2.5-flash-lite,3975,966,4941,10,10,261,6296,,,,,,
2026-07-31 11:23:18,batch_call,gemini-2.5-flash-lite,1601,290,1891,3,3,82,2783,,,,,,
2026-07-31 11:33:18,run_summary,,,,,,,,,0,80,,,,
2026-07-31 11:33:22,cache_summary,,,,,,,,,,,3,13,50,0
2026-07-31 11:33:26,batch_call,gemini-2.5-flash-lite,3976,1084,5060,10,10,259,6266,,,,,,
2026-07-31 11:33:27,batch_call,gemini-2.5-flash-lite,1605,285,1890,3,3,81,2805,,,,,,
2026-07-31 11:42:56,run_summary,,,,,,,,,0,80,,,,
2026-07-31 11:43:00,cache_summary,,,,,,,,,,,3,13,49,0
2026-07-31 11:43:03,batch_call,gemini-2.5-flash-lite,3855,1016,4871,10,10,257,6072,,,,,,
2026-07-31 11:43:05,batch_call,gemini-2.5-flash-lite,1629,332,1961,3,3,84,2833,,,,,,
2026-07-31 11:52:58,run_summary,,,,,,,,,0,80,,,,
2026-07-31 11:53:01,cache_summary,,,,,,,,,,,6,10,34,0
2026-07-31 11:53:05,batch_call,gemini-2.5-flash-lite,4050,980,5030,10,10,266,6357,,,,,,
2026-07-31 12:03:16,run_summary,,,,,,,,,0,80,,,,
2026-07-31 12:03:19,cache_summary,,,,,,,,,,,6,10,42,0
2026-07-31 12:03:22,batch_call,gemini-2.5-flash-lite,3958,949,4907,10,10,258,6249,,,,,,
2026-07-31 12:08:47,batch_call,gemini-2.5-flash,425,228,1642,,,,673,,,,,,
2026-07-31 12:08:53,batch_call,gemini-2.5-flash,416,210,1665,,,,654,,,,,,
2026-07-31 12:12:56,run_summary,,,,,,,,,0,80,,,,
2026-07-31 12:12:59,cache_summary,,,,,,,,,,,5,11,36,0
2026-07-31 12:13:02,batch_call,gemini-2.5-flash-lite,4166,835,5001,10,10,266,6483,,,,,,
2026-07-31 12:13:02,batch_call,gemini-2.5-flash-lite,906,82,988,1,1,28,1798,,,,,,
2026-07-31 12:23:19,run_summary,,,,,,,,,0,80,,,,
2026-07-31 12:23:22,cache_summary,,,,,,,,,,,5,11,41,0
2026-07-31 12:23:27,batch_call,gemini-2.5-flash-lite,3979,1067,5046,10,10,261,6232,,,,,,
2026-07-31 12:23:27,batch_call,gemini-2.5-flash-lite,903,101,1004,1,1,28,1793,,,,,,
2026-07-31 12:33:31,run_summary,,,,,,,,,0,85,,,,
2026-07-31 12:33:35,cache_summary,,,,,,,,,,,4,13,43,0
2026-07-31 12:33:39,batch_call,gemini-2.5-flash-lite,4067,1095,5162,10,10,263,6362,,,,,,
2026-07-31 12:33:41,batch_call,gemini-2.5-flash-lite,1529,347,1876,3,3,84,2686,,,,,,
2026-07-31 12:43:17,run_summary,,,,,,,,,0,85,,,,
2026-07-31 12:43:20,cache_summary,,,,,,,,,,,5,12,44,0
2026-07-31 12:43:23,batch_call,gemini-2.5-flash-lite,3983,890,4873,10,10,262,6249,,,,,,
2026-07-31 12:43:24,batch_call,gemini-2.5-flash-lite,1269,230,1499,2,2,54,2357,,,,,,
2026-07-31 12:53:21,run_summary,,,,,,,,,0,85,,,,
2026-07-31 12:53:24,cache_summary,,,,,,,,,,,5,12,41,0
2026-07-31 12:53:28,batch_call,gemini-2.5-flash-lite,4016,991,5007,10,10,264,6285,,,,,,
2026-07-31 12:53:29,batch_call,gemini-2.5-flash-lite,1220,240,1460,2,2,55,2246,,,,,,
2026-07-31 13:03:24,run_summary,,,,,,,,,0,90,,,,
2026-07-31 13:03:27,cache_summary,,,,,,,,,,,5,13,46,0
2026-07-31 13:03:30,batch_call,gemini-2.5-flash-lite,4047,1031,5078,10,10,260,6368,,,,,,
2026-07-31 13:03:32,batch_call,gemini-2.5-flash-lite,1573,280,1855,3,3,84,2785,,,,,,
2026-07-31 13:09:00,batch_call,gemini-2.5-flash,442,284,1785,,,,698,,,,,,
2026-07-31 13:09:09,batch_call,gemini-2.5-flash,418,215,1986,,,,672,,,,,,
2026-07-31 13:23:29,run_summary,,,,,,,,,0,95,,,,
2026-07-31 13:23:32,cache_summary,,,,,,,,,,,1,18,66,0
2026-07-31 13:23:36,batch_call,gemini-2.5-flash-lite,3877,1002,4879,10,10,257,6141,,,,,,
2026-07-31 13:23:39,batch_call,gemini-2.5-flash-lite,3259,810,4069,8,8,217,5220,,,,,,
2026-07-31 13:32:59,run_summary,,,,,,,,,0,95,,,,
2026-07-31 13:33:02,cache_summary,,,,,,,,,,,5,14,48,0
2026-07-31 13:33:06,batch_call,gemini-2.5-flash-lite,3944,979,4923,10,10,261,6285,,,,,,
2026-07-31 13:33:08,batch_call,gemini-2.5-flash-lite,1871,388,2259,4,4,111,3213,,,,,,
2026-07-31 13:54:51,run_summary,,,,,,,,,0,95,,,,
2026-07-31 13:54:55,cache_summary,,,,,,,,,,,6,13,37,0
2026-07-31 13:54:57,batch_call,gemini-2.5-flash-lite,3979,899,4878,10,10,269,6236,,,,,,
2026-07-31 13:54:59,batch_call,gemini-2.5-flash-lite,1529,335,1864,3,3,84,2703,,,,,,
2026-07-31 14:03:09,run_summary,,,,,,,,,0,75,,,,
2026-07-31 14:03:13,cache_summary,,,,,,,,,,,8,7,31,0
2026-07-31 14:03:15,batch_call,gemini-2.5-flash-lite,2824,633,3457,7,7,179,4562,,,,,,
2026-07-31 14:07:33,batch_call,gemini-2.5-flash,436,247,1755,,,,678,,,,,,
2026-07-31 14:07:40,batch_call,gemini-2.5-flash,475,238,1846,,,,745,,,,,,
2026-07-31 14:13:34,run_summary,,,,,,,,,0,75,,,,
2026-07-31 14:13:38,cache_summary,,,,,,,,,,,6,9,39,0
2026-07-31 14:13:41,batch_call,gemini-2.5-flash-lite,3574,856,4430,9,9,231,5708,,,,,,
2026-07-31 14:23:16,run_summary,,,,,,,,,0,75,,,,
2026-07-31 14:23:19,cache_summary,,,,,,,,,,,5,10,48,0
2026-07-31 14:23:23,batch_call,gemini-2.5-flash-lite,3851,992,4843,10,10,252,6109,,,,,,
2026-07-31 14:33:06,run_summary,,,,,,,,,0,75,,,,
2026-07-31 14:33:09,cache_summary,,,,,,,,,,,6,9,40,0
2026-07-31 14:33:12,batch_call,gemini-2.5-flash-lite,3503,748,4251,9,9,230,5560,,,,,,
2026-07-31 14:43:08,run_summary,,,,,,,,,0,85,,,,
2026-07-31 14:43:11,cache_summary,,,,,,,,,,,7,10,44,0
2026-07-31 14:43:14,batch_call,gemini-2.5-flash-lite,3811,848,4659,10,10,256,6032,,,,,,
2026-07-31 14:53:20,run_summary,,,,,,,,,0,85,,,,
2026-07-31 14:53:23,cache_summary,,,,,,,,,,,3,14,59,0
2026-07-31 14:53:27,batch_call,gemini-2.5-flash-lite,3856,974,4830,10,10,258,6149,,,,,,
2026-07-31 14:53:28,batch_call,gemini-2.5-flash-lite,1838,372,2210,4,4,103,3185,,,,,,
2026-07-31 15:03:13,run_summary,,,,,,,,,0,85,,,,
2026-07-31 15:03:16,cache_summary,,,,,,,,,,,7,10,35,0
2026-07-31 15:03:20,batch_call,gemini-2.5-flash-lite,3831,939,4770,10,10,265,6060,,,,,,
2026-07-31 15:07:23,batch_call,gemini-2.5-flash,419,228,1744,,,,658,,,,,,
2026-07-31 15:07:33,batch_call,gemini-2.5-flash,416,271,2003,,,,675,,,,,,
2026-07-31 15:13:24,run_summary,,,,,,,,,0,85,,,,
2026-07-31 15:13:27,cache_summary,,,,,,,,,,,10,7,36,0
2026-07-31 15:13:30,batch_call,gemini-2.5-flash-lite,2697,590,3287,7,7,174,4426,,,,,,
2026-07-31 15:23:30,run_summary,,,,,,,,,0,90,,,,
