데이터_수집시각,시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts,외인변화,scraper_version,게시물,외인비중,전일종가,전일외인,감정,키워드,연속
2026-04-14 10:30:44,KOSDAQ,049080,기가레인,2332.0,,,,-6.53%,,광통신 기업 티엠씨 프리마켓 상승 흐름.,,,,,0.05,,58.0,1.45,2455.0,1.4,1.0,"['프리마켓', '상승', '광통신']",1.0
2026-04-14 10:30:44,KOSPI,003280,흥아해운,3160.0,,,,-7.87%,,"미국 해운주 강세, 상한가 기대감.",,,,,-0.28,,235.0,1.32,3285.0,1.6,6.0,"['해운', '상한가']",1.0
2026-04-14 10:30:44,KOSDAQ,062970,한국첨단소재,3745.0,,,,-8.66%,,무상증자 물량 및 양자보안 블록체인 관련 기대감 언급.,,,,,2.1,,73.0,4.35,4055.0,2.25,0.0,"['무상증자', '블록체인']",1.0
2026-04-14 10:37:06,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 증시 호조에 따른 투자 확대 및 긍정적 전망.,,,,,-0.05,,162.0,0.18,8500.0,0.23,2.0,"['미국증시', '투자', '전망']",1.0
2026-04-14 10:37:06,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,개미 털기 후 세력 매집 정황 및 광통신 테마 상승 추세.,,,,,0.03,,49.0,7.02,1052.0,6.99,5.0,"['세력', '매집', '추세']",1.0
2026-04-14 10:37:06,KOSDAQ,069540,빛과전자,6090.0,,,,+23.78%,,단기적 상한가 및 매수 관련 언급.,,,,,-0.02,,118.0,2.28,4920.0,2.3,1.0,"['상한가', '매수']",3.0
2026-04-14 10:37:06,KOSDAQ,340440,세림B&G,2790.0,,,,+20.78%,,대통령 발언 기반 대체 공급망 및 탈플라스틱 관련 긍정적 분석.,,,,,-0.68,,45.0,1.48,2080.0,2.16,4.0,"['대체공급망', '탈플라스틱', '분석']",1.0
2026-04-14 10:37:06,KOSDAQ,037030,파워넷,8340.0,,,,+19.14%,,AI 관련 매출 의문 속 긍정적 성장 전망.,,,,,-0.54,,133.0,1.94,6550.0,2.48,2.0,"['AI', '매출', '전망']",1.0
2026-04-14 10:37:06,KOSDAQ,046970,우리로,11570.0,,,,+15.82%,,광통신 분야 성장 기대감과 2차 상승 추세 전망.,,,,,0.91,,183.0,3.91,7690.0,3.0,4.0,"['광통신', '추세', '전망']",1.0
2026-04-14 10:37:06,KOSPI,008350,남선알미늄,3190.0,,,,+11.34%,,알루미늄 가격 신고가 경신에 따른 주가 상승 기대.,,,,,4.22,,218.0,6.96,2205.0,2.74,1.0,"['알루미늄 가격', '신고가']",1.0
2026-04-14 10:37:06,KOSPI,006800,미래에셋증권,71900.0,,,,+10.11%,,숏커버링 발생 시 주가 상승 전망 및 공매도 관련 언급.,,,,,-0.01,,242.0,9.58,66500.0,9.59,2.0,"['숏커버링', '공매도']",1.0
2026-04-14 10:37:06,KOSPI,025860,남해화학,10030.0,,,,+6.82%,,중국 수출 제한 시 황산 수요 증가 가능성 언급.,,,,,0.17,,86.0,3.39,7940.0,3.22,0.0,"['황산', '수출 제한']",1.0
2026-04-14 10:37:06,KOSPI,018470,조일알미늄,2010.0,,,,+4.85%,,국제 알루미늄 가격 상승 및 관련 재고 현황 분석.,,,,,0.33,,62.0,1.53,1514.0,1.2,2.0,"['알루미늄 재고', '국제 알루미늄']",1.0
2026-04-14 10:37:06,KOSPI,005930,삼성전자,207500.0,,,,+3.23%,,노조 관련 부정적 이슈와 주가 부진에 대한 분석.,,,,,-0.03,,789.0,48.62,206000.0,48.65,-3.0,"['노조', '주가', '분석']",3.0
2026-04-14 10:37:06,KOSPI,093370,후성,11000.0,,,,+3.19%,,반도체 섹터 부진 속 다른 종목 이동 가능성 시사.,,,,,0.09,,86.0,5.91,10590.0,5.82,-1.0,"['반도체', '섹터 부진']",1.0
2026-04-14 10:37:06,KOSPI,018880,한온시스템,3995.0,,,,+2.57%,,공매도 거래량 하향 추세 및 긍정적 전망.,,,,,-0.01,,40.0,6.91,3915.0,6.92,3.0,"['공매도', '추세', '전망']",3.0
2026-04-14 10:37:06,KOSPI,047040,대우건설,23650.0,,,,-0.42%,,코스피 야간 선물 급등 및 시장 전반 동향 분석.,,,,,-1.11,,353.0,10.82,24300.0,11.93,1.0,"['코스피 야간선물', '시장 동향']",1.0
2026-04-14 10:37:06,KOSDAQ,088800,에이스테크,6630.0,,,,-1.34%,,장기 투자자의 손실 및 매도 후 탈출 경험 공유.,,,,,-0.33,,43.0,0.0,5590.0,0.33,-3.0,"['장기 투자', '손실']",1.0
2026-04-14 10:37:06,KOSPI,001780,알루코,2845.0,,,,-1.39%,,알루미늄 가격 상승에도 타 알루미늄주 대비 주가 부진.,,,,,-0.08,,45.0,1.92,2590.0,2.0,1.0,"['알루미늄 가격', '주가 부진']",1.0
2026-04-14 10:37:06,KOSPI,152550,한국ANKOR유전,230.0,,,,-2.54%,,국제유가 변동성 속 협상 결렬 관련 부정적 전망.,,,,,-0.13,,43.0,0.72,229.0,0.85,-2.0,"['국제유가', '협상']",1.0
2026-04-14 10:37:06,KOSPI,010820,퍼스텍,11640.0,,,,-3.00%,,실적 기반 분석과 세력 동향에 대한 언급.,,,,,-2.51,,44.0,8.57,11390.0,11.08,0.0,"['실적', '세력', '분석']",1.0
2026-04-14 10:37:06,KOSDAQ,010170,대한광통신,18930.0,,,,-4.73%,,데이터에서 감정적 표현 및 투자 관련 언급이 없어 객관적 분석 불가.,,,,,-1.97,,392.0,7.85,17770.0,9.82,0.0,[],2.0
2026-04-14 10:37:06,KOSPI,011930,신성이엔지,3720.0,,,,-5.22%,,JP모건 대량 매도 물량 출회에 따른 주가 하락 우려.,,,,,-2.03,,88.0,14.01,3785.0,16.04,-3.0,"['JP모건', '매도 물량']",1.0
2026-04-14 10:37:06,KOSPI,005880,대한해운,2695.0,,,,-5.77%,,미국 해운주 급등 및 홍해 사태 관련 분석.,,,,,-3.49,,186.0,10.49,3090.0,13.98,4.0,"['미국 해운주', '홍해 사태']",1.0
2026-04-14 10:37:06,KOSDAQ,049080,기가레인,2310.0,,,,-7.41%,,향후 주가 변동성에 대한 관심 및 타 광통신 기업의 상승세 언급.,,,,,0.05,,64.0,1.45,2455.0,1.4,1.0,"['주가 변동성', '광통신']",1.0
2026-04-14 10:37:06,KOSPI,003280,흥아해운,3160.0,,,,-7.87%,,미국 해운주 강세 속 상한가 기대감 표출.,,,,,-0.28,,236.0,1.32,3285.0,1.6,3.0,"['미국 해운주', '상한가']",1.0
2026-04-14 10:37:06,KOSDAQ,062970,한국첨단소재,3720.0,,,,-9.27%,,무상증자 물량 거래 및 블록체인 관련 잠재적 성장 가능성 언급.,,,,,2.1,,80.0,4.35,4055.0,2.25,2.0,"['무상증자', '블록체인']",1.0
2026-04-14 10:35:54,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 증시 호조에 따른 투자 확대 및 긍정적 전망.,,,,,-0.05,,162.0,0.18,8500.0,0.23,2.0,"['미국증시', '투자', '전망']",1.0
2026-04-14 10:35:54,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,개미 털기 후 세력 매집 정황 및 광통신 테마 상승 추세.,,,,,0.03,,49.0,7.02,1052.0,6.99,5.0,"['세력', '매집', '추세']",1.0
2026-04-14 10:35:54,KOSDAQ,069540,빛과전자,6090.0,,,,+23.78%,,단기적 상한가 및 매수 관련 언급.,,,,,-0.02,,118.0,2.28,4920.0,2.3,1.0,"['상한가', '매수']",3.0
2026-04-14 10:35:54,KOSDAQ,340440,세림B&G,2790.0,,,,+20.78%,,대통령 발언 기반 대체 공급망 및 탈플라스틱 관련 긍정적 분석.,,,,,-0.68,,45.0,1.48,2080.0,2.16,4.0,"['대체공급망', '탈플라스틱', '분석']",1.0
2026-04-14 10:35:54,KOSDAQ,037030,파워넷,8340.0,,,,+19.14%,,AI 관련 매출 의문 속 긍정적 성장 전망.,,,,,-0.54,,133.0,1.94,6550.0,2.48,2.0,"['AI', '매출', '전망']",1.0
2026-04-14 10:35:54,KOSDAQ,046970,우리로,11570.0,,,,+15.82%,,광통신 분야 성장 기대감과 2차 상승 추세 전망.,,,,,0.91,,183.0,3.91,7690.0,3.0,4.0,"['광통신', '추세', '전망']",1.0
2026-04-14 10:35:54,KOSPI,008350,남선알미늄,3190.0,,,,+11.34%,,알루미늄 가격 신고가 경신에 따른 주가 상승 기대.,,,,,4.22,,218.0,6.96,2205.0,2.74,1.0,"['알루미늄 가격', '신고가']",1.0
2026-04-14 10:35:54,KOSPI,006800,미래에셋증권,71900.0,,,,+10.11%,,숏커버링 발생 시 주가 상승 전망 및 공매도 관련 언급.,,,,,-0.01,,242.0,9.58,66500.0,9.59,2.0,"['숏커버링', '공매도']",1.0
2026-04-14 10:35:54,KOSPI,025860,남해화학,10030.0,,,,+6.82%,,중국 수출 제한 시 황산 수요 증가 가능성 언급.,,,,,0.17,,86.0,3.39,7940.0,3.22,0.0,"['황산', '수출 제한']",1.0
2026-04-14 10:35:54,KOSPI,018470,조일알미늄,2010.0,,,,+4.85%,,국제 알루미늄 가격 상승 및 관련 재고 현황 분석.,,,,,0.33,,62.0,1.53,1514.0,1.2,2.0,"['알루미늄 재고', '국제 알루미늄']",1.0
2026-04-14 10:35:54,KOSPI,005930,삼성전자,207500.0,,,,+3.23%,,노조 관련 부정적 이슈와 주가 부진에 대한 분석.,,,,,-0.03,,789.0,48.62,206000.0,48.65,-3.0,"['노조', '주가', '분석']",3.0
2026-04-14 10:35:54,KOSPI,093370,후성,11000.0,,,,+3.19%,,반도체 섹터 부진 속 다른 종목 이동 가능성 시사.,,,,,0.09,,86.0,5.91,10590.0,5.82,-1.0,"['반도체', '섹터 부진']",1.0
2026-04-14 10:35:54,KOSPI,018880,한온시스템,3995.0,,,,+2.57%,,공매도 거래량 하향 추세 및 긍정적 전망.,,,,,-0.01,,40.0,6.91,3915.0,6.92,3.0,"['공매도', '추세', '전망']",3.0
2026-04-14 10:35:54,KOSPI,047040,대우건설,23650.0,,,,-0.42%,,코스피 야간 선물 급등 및 시장 전반 동향 분석.,,,,,-1.11,,353.0,10.82,24300.0,11.93,1.0,"['코스피 야간선물', '시장 동향']",1.0
2026-04-14 10:35:54,KOSDAQ,088800,에이스테크,6630.0,,,,-1.34%,,장기 투자자의 손실 및 매도 후 탈출 경험 공유.,,,,,-0.33,,43.0,0.0,5590.0,0.33,-3.0,"['장기 투자', '손실']",1.0
2026-04-14 10:35:54,KOSPI,001780,알루코,2845.0,,,,-1.39%,,알루미늄 가격 상승에도 타 알루미늄주 대비 주가 부진.,,,,,-0.08,,45.0,1.92,2590.0,2.0,1.0,"['알루미늄 가격', '주가 부진']",1.0
2026-04-14 10:35:54,KOSPI,152550,한국ANKOR유전,230.0,,,,-2.54%,,국제유가 변동성 속 협상 결렬 관련 부정적 전망.,,,,,-0.13,,43.0,0.72,229.0,0.85,-2.0,"['국제유가', '협상']",1.0
2026-04-14 10:35:54,KOSPI,010820,퍼스텍,11640.0,,,,-3.00%,,실적 기반 분석과 세력 동향에 대한 언급.,,,,,-2.51,,44.0,8.57,11390.0,11.08,0.0,"['실적', '세력', '분석']",1.0
2026-04-14 10:35:54,KOSDAQ,010170,대한광통신,18930.0,,,,-4.73%,,데이터에서 감정적 표현 및 투자 관련 언급이 없어 객관적 분석 불가.,,,,,-1.97,,392.0,7.85,17770.0,9.82,0.0,[],2.0
2026-04-14 10:35:54,KOSPI,011930,신성이엔지,3720.0,,,,-5.22%,,JP모건 대량 매도 물량 출회에 따른 주가 하락 우려.,,,,,-2.03,,88.0,14.01,3785.0,16.04,-3.0,"['JP모건', '매도 물량']",1.0
2026-04-14 10:35:54,KOSPI,005880,대한해운,2695.0,,,,-5.77%,,미국 해운주 급등 및 홍해 사태 관련 분석.,,,,,-3.49,,186.0,10.49,3090.0,13.98,4.0,"['미국 해운주', '홍해 사태']",1.0
2026-04-14 10:35:54,KOSDAQ,049080,기가레인,2310.0,,,,-7.41%,,향후 주가 변동성에 대한 관심 및 타 광통신 기업의 상승세 언급.,,,,,0.05,,64.0,1.45,2455.0,1.4,1.0,"['주가 변동성', '광통신']",1.0
2026-04-14 10:35:54,KOSPI,003280,흥아해운,3160.0,,,,-7.87%,,미국 해운주 강세 속 상한가 기대감 표출.,,,,,-0.28,,236.0,1.32,3285.0,1.6,3.0,"['미국 해운주', '상한가']",1.0
2026-04-14 10:35:54,KOSDAQ,062970,한국첨단소재,3720.0,,,,-9.27%,,무상증자 물량 거래 및 블록체인 관련 잠재적 성장 가능성 언급.,,,,,2.1,,80.0,4.35,4055.0,2.25,2.0,"['무상증자', '블록체인']",1.0
2026-04-14 10:41:47,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 시장 투자 비중 언급 및 8만까지의 상승 여력 전망.,,,,,-0.05,,162.0,0.18,8500.0,0.23,1.0,"['미국 시장', '투자']",1.0
2026-04-14 10:41:47,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,"대신정보통신, 세력 매집 및 광통신 테마 상승 전망.",,,,,0.03,,50.0,7.02,1052.0,6.99,4.0,"['광통신', 'AI', '실적']",1.0
2026-04-14 10:41:47,KOSDAQ,069540,빛과전자,6200.0,,,,+26.02%,,"상한가 및 쩜상 기대감 표현, 매수 후 주가 하락에 대한 의문 제기.",,,,,-0.02,,119.0,2.28,4920.0,2.3,2.0,"['상한가', '쩜상']",3.0
2026-04-14 10:41:47,KOSDAQ,037030,파워넷,8410.0,,,,+20.14%,,외인 수급 언급에도 AI 매출 관련 의구심 제기 및 실적 대비 주가 부진 지적.,,,,,-0.54,,137.0,1.94,6550.0,2.48,0.0,"['외인', 'AI 매출', '실적']",1.0
2026-04-14 10:41:47,KOSDAQ,046970,우리로,11880.0,,,,+18.92%,,"광통신 섹터 내 에코프로 비교 및 2차 상승, 쩜상 가능성 분석.",,,,,0.91,,185.0,3.91,7690.0,3.0,4.0,"['광통신', '2차 상승', '쩜상']",1.0
2026-04-14 10:41:47,KOSDAQ,340440,세림B&G,2690.0,,,,+16.45%,,"대통령 발언 기반 대체 공급망, 탈플라스틱 관련 긍정적 해석 및 상승 기대.",,,,,-0.68,,46.0,1.48,2080.0,2.16,5.0,"['대통령 발언', '대체 공급망', '탈플라스틱']",1.0
2026-04-14 10:41:47,KOSPI,006800,미래에셋증권,72400.0,,,,+10.87%,,"숏커버링 발생 시 7만, 8만 돌파 기대. 공매도 청산 가능성 언급.",,,,,-0.01,,282.0,9.58,66500.0,9.59,1.0,"['숏커버링', '공매도']",1.0
2026-04-14 10:41:47,KOSPI,008350,남선알미늄,3175.0,,,,+10.82%,,알루미늄 가격 신고가 경신 및 연일 상승세. 하한가 우려 속에서도 긍정적 전망.,,,,,4.22,,219.0,6.96,2205.0,2.74,4.0,"['알루미늄', '신고가', '가격 상승']",1.0
2026-04-14 10:41:47,KOSPI,000390,삼화페인트,9990.0,,,,+8.35%,,주가 하락에 대한 불만 표시 및 뉴스 재탕 비판.,,,,,-0.19,,40.0,13.64,9180.0,13.83,-2.0,"['뉴스 재탕', '금감원 신고']",1.0
2026-04-14 10:41:47,KOSPI,025860,남해화학,9920.0,,,,+5.64%,,중국 수출 제한 시 황산 수요 증가 가능성 분석. 시초가 하락 후 재반등 가능성 모색.,,,,,0.17,,96.0,3.39,7940.0,3.22,-2.0,"['황산', '수출 제한', '수요 분석']",1.0
2026-04-14 10:41:47,KOSPI,018470,조일알미늄,2015.0,,,,+5.11%,,국제 알루미늄 가격 상승 및 재고량 변동 주목. 알루미늄 비중 높은 기업의 전망.,,,,,0.33,,62.0,1.53,1514.0,1.2,3.0,"['알루미늄 가격', '재고량', '국제 알루미늄']",1.0
2026-04-14 10:41:47,KOSPI,005930,삼성전자,208500.0,,,,+3.73%,,노조 관련 부정적 언급 및 주가 상승 부진 원인 지적.,,,,,-0.03,,789.0,48.62,206000.0,48.65,-3.0,"['노조', '생산직']",3.0
2026-04-14 10:41:47,KOSPI,018880,한온시스템,4020.0,,,,+3.21%,,공매도 거래량 및 대차잔고 하향 추세 분석 기반 긍정적 전망.,,,,,-0.01,,40.0,6.91,3915.0,6.92,3.0,"['공매도', '대차잔고', '추세']",3.0
2026-04-14 10:41:47,KOSPI,093370,후성,10980.0,,,,+3.00%,,반도체 섹터 부진 속 투자 심리 위축. 일희일비 지양 및 추세 전환 모색.,,,,,0.09,,85.0,5.91,10590.0,5.82,-1.0,"['반도체', '투자 심리', '추세 분석']",1.0
2026-04-14 10:41:47,KOSPI,047040,대우건설,23800.0,,,,+0.21%,,코스피 야간 선물 급등 및 한국장 랠리 가능성. 호르무즈 봉쇄 관련 관심 증폭.,,,,,-1.11,,359.0,10.82,24300.0,11.93,1.0,"['코스피', '호르무즈', '야간 선물']",1.0
2026-04-14 10:41:47,KOSPI,001780,알루코,2845.0,,,,-1.39%,,알루미늄 가격 상승에도 불구하고 주가 부진. 타 알루미늄 종목 대비 상대적 약세.,,,,,-0.08,,47.0,1.92,2590.0,2.0,1.0,"['알루미늄 가격', '주가 부진', '상대적 약세']",1.0
2026-04-14 10:41:47,KOSDAQ,088800,에이스테크,6610.0,,,,-1.64%,,"에이스테크, 장기 보유 후 탈출 관련 언급.",,,,,-0.33,,43.0,0.0,5590.0,0.33,-2.0,[],1.0
2026-04-14 10:41:47,KOSDAQ,010170,대한광통신,19430.0,,,,-2.21%,,제시된 내용만으로는 분석 불가.,,,,,-1.97,,424.0,7.85,17770.0,9.82,1.0,[],2.0
2026-04-14 10:41:47,KOSPI,010820,퍼스텍,11680.0,,,,-2.67%,,"실적 및 세력 관련 언급, 구체적인 분석 부족.",,,,,-2.51,,46.0,8.57,11390.0,11.08,0.0,"['실적', '세력']",1.0
2026-04-14 10:41:47,KOSPI,152550,한국ANKOR유전,229.0,,,,-2.97%,,호르무즈 봉쇄 관련 국제유가 상승 기대감. 세력 매수세 유입 확인.,,,,,-0.13,,44.0,0.72,229.0,0.85,0.0,"['국제유가', '호르무즈 봉쇄', '세력 매수']",1.0
2026-04-14 10:41:47,KOSPI,011930,신성이엔지,3745.0,,,,-4.59%,,JP모건 대량 매도 영향 및 반도체 섹터 관련 불확실성. 신용 투자 경계.,,,,,-2.03,,93.0,14.01,3785.0,16.04,-3.0,"['JP모건', '반도체', '매도세']",1.0
2026-04-14 10:41:47,KOSPI,005880,대한해운,2700.0,,,,-5.59%,,미국 해운주 강세 및 홍해 봉쇄 가능성 관련 수혜 전망. BDI 지수 기반 분석.,,,,,-3.49,,187.0,10.49,3090.0,13.98,3.0,"['해운주', '홍해 봉쇄', 'BDI 지수']",1.0
2026-04-14 10:41:47,KOSDAQ,049080,기가레인,2315.0,,,,-7.21%,,"기가레인, 광통신 기업 관련 프리마켓 상승세.",,,,,0.05,,64.0,1.45,2455.0,1.4,2.0,"['광통신', '프리마켓']",1.0
2026-04-14 10:41:47,KOSPI,003280,흥아해운,3170.0,,,,-7.58%,,상한가 기록 후 미국 해운주 강세 동반 가능성. 3500원 이하 매수 기회 포착.,,,,,-0.28,,240.0,1.32,3285.0,1.6,2.0,"['상한가', '해운주', '미국 증시']",1.0
2026-04-14 10:41:47,KOSDAQ,062970,한국첨단소재,3725.0,,,,-9.15%,,"한국첨단소재, 무상증자 물량 출회 및 양자보안 블록체인 기대.",,,,,2.1,,85.0,4.35,4055.0,2.25,3.0,"['양자보안', '블록체인', '무상증자']",1.0
2026-04-14 10:40:33,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 시장 투자 비중 언급 및 8만까지의 상승 여력 전망.,,,,,-0.05,,162.0,0.18,8500.0,0.23,1.0,"['미국 시장', '투자']",1.0
2026-04-14 10:40:33,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,"대신정보통신, 세력 매집 및 광통신 테마 상승 전망.",,,,,0.03,,50.0,7.02,1052.0,6.99,4.0,"['광통신', 'AI', '실적']",1.0
2026-04-14 10:40:33,KOSDAQ,069540,빛과전자,6200.0,,,,+26.02%,,"상한가 및 쩜상 기대감 표현, 매수 후 주가 하락에 대한 의문 제기.",,,,,-0.02,,119.0,2.28,4920.0,2.3,2.0,"['상한가', '쩜상']",3.0
2026-04-14 10:40:33,KOSDAQ,037030,파워넷,8410.0,,,,+20.14%,,외인 수급 언급에도 AI 매출 관련 의구심 제기 및 실적 대비 주가 부진 지적.,,,,,-0.54,,137.0,1.94,6550.0,2.48,0.0,"['외인', 'AI 매출', '실적']",1.0
2026-04-14 10:40:33,KOSDAQ,046970,우리로,11880.0,,,,+18.92%,,"광통신 섹터 내 에코프로 비교 및 2차 상승, 쩜상 가능성 분석.",,,,,0.91,,185.0,3.91,7690.0,3.0,4.0,"['광통신', '2차 상승', '쩜상']",1.0
2026-04-14 10:40:33,KOSDAQ,340440,세림B&G,2690.0,,,,+16.45%,,"대통령 발언 기반 대체 공급망, 탈플라스틱 관련 긍정적 해석 및 상승 기대.",,,,,-0.68,,46.0,1.48,2080.0,2.16,5.0,"['대통령 발언', '대체 공급망', '탈플라스틱']",1.0
2026-04-14 10:40:33,KOSPI,006800,미래에셋증권,72400.0,,,,+10.87%,,"숏커버링 발생 시 7만, 8만 돌파 기대. 공매도 청산 가능성 언급.",,,,,-0.01,,282.0,9.58,66500.0,9.59,1.0,"['숏커버링', '공매도']",1.0
2026-04-14 10:40:33,KOSPI,008350,남선알미늄,3175.0,,,,+10.82%,,알루미늄 가격 신고가 경신 및 연일 상승세. 하한가 우려 속에서도 긍정적 전망.,,,,,4.22,,219.0,6.96,2205.0,2.74,4.0,"['알루미늄', '신고가', '가격 상승']",1.0
2026-04-14 10:40:33,KOSPI,000390,삼화페인트,9990.0,,,,+8.35%,,주가 하락에 대한 불만 표시 및 뉴스 재탕 비판.,,,,,-0.19,,40.0,13.64,9180.0,13.83,-2.0,"['뉴스 재탕', '금감원 신고']",1.0
2026-04-14 10:40:33,KOSPI,025860,남해화학,9920.0,,,,+5.64%,,중국 수출 제한 시 황산 수요 증가 가능성 분석. 시초가 하락 후 재반등 가능성 모색.,,,,,0.17,,96.0,3.39,7940.0,3.22,-2.0,"['황산', '수출 제한', '수요 분석']",1.0
2026-04-14 10:40:33,KOSPI,018470,조일알미늄,2015.0,,,,+5.11%,,국제 알루미늄 가격 상승 및 재고량 변동 주목. 알루미늄 비중 높은 기업의 전망.,,,,,0.33,,62.0,1.53,1514.0,1.2,3.0,"['알루미늄 가격', '재고량', '국제 알루미늄']",1.0
2026-04-14 10:40:33,KOSPI,005930,삼성전자,208500.0,,,,+3.73%,,노조 관련 부정적 언급 및 주가 상승 부진 원인 지적.,,,,,-0.03,,789.0,48.62,206000.0,48.65,-3.0,"['노조', '생산직']",3.0
2026-04-14 10:40:33,KOSPI,018880,한온시스템,4020.0,,,,+3.21%,,공매도 거래량 및 대차잔고 하향 추세 분석 기반 긍정적 전망.,,,,,-0.01,,40.0,6.91,3915.0,6.92,3.0,"['공매도', '대차잔고', '추세']",3.0
2026-04-14 10:40:33,KOSPI,093370,후성,10980.0,,,,+3.00%,,반도체 섹터 부진 속 투자 심리 위축. 일희일비 지양 및 추세 전환 모색.,,,,,0.09,,85.0,5.91,10590.0,5.82,-1.0,"['반도체', '투자 심리', '추세 분석']",1.0
2026-04-14 10:40:33,KOSPI,047040,대우건설,23800.0,,,,+0.21%,,코스피 야간 선물 급등 및 한국장 랠리 가능성. 호르무즈 봉쇄 관련 관심 증폭.,,,,,-1.11,,359.0,10.82,24300.0,11.93,1.0,"['코스피', '호르무즈', '야간 선물']",1.0
2026-04-14 10:40:33,KOSPI,001780,알루코,2845.0,,,,-1.39%,,알루미늄 가격 상승에도 불구하고 주가 부진. 타 알루미늄 종목 대비 상대적 약세.,,,,,-0.08,,47.0,1.92,2590.0,2.0,1.0,"['알루미늄 가격', '주가 부진', '상대적 약세']",1.0
2026-04-14 10:40:33,KOSDAQ,088800,에이스테크,6610.0,,,,-1.64%,,"에이스테크, 장기 보유 후 탈출 관련 언급.",,,,,-0.33,,43.0,0.0,5590.0,0.33,-2.0,[],1.0
2026-04-14 10:40:33,KOSDAQ,010170,대한광통신,19430.0,,,,-2.21%,,제시된 내용만으로는 분석 불가.,,,,,-1.97,,424.0,7.85,17770.0,9.82,1.0,[],2.0
2026-04-14 10:40:33,KOSPI,010820,퍼스텍,11680.0,,,,-2.67%,,"실적 및 세력 관련 언급, 구체적인 분석 부족.",,,,,-2.51,,46.0,8.57,11390.0,11.08,0.0,"['실적', '세력']",1.0
2026-04-14 10:40:33,KOSPI,152550,한국ANKOR유전,229.0,,,,-2.97%,,호르무즈 봉쇄 관련 국제유가 상승 기대감. 세력 매수세 유입 확인.,,,,,-0.13,,44.0,0.72,229.0,0.85,0.0,"['국제유가', '호르무즈 봉쇄', '세력 매수']",1.0
2026-04-14 10:40:33,KOSPI,011930,신성이엔지,3745.0,,,,-4.59%,,JP모건 대량 매도 영향 및 반도체 섹터 관련 불확실성. 신용 투자 경계.,,,,,-2.03,,93.0,14.01,3785.0,16.04,-3.0,"['JP모건', '반도체', '매도세']",1.0
2026-04-14 10:40:33,KOSPI,005880,대한해운,2700.0,,,,-5.59%,,미국 해운주 강세 및 홍해 봉쇄 가능성 관련 수혜 전망. BDI 지수 기반 분석.,,,,,-3.49,,187.0,10.49,3090.0,13.98,3.0,"['해운주', '홍해 봉쇄', 'BDI 지수']",1.0
